id,codigo_parametro,parametro_sensores_id,nombre_parametro,fecha_dato,valor_numero
792075,18001,1,Temperatura,1/2/2024 17:18,27.8
792076,18036,13,Humedad,1/2/2024 17:18,73.6
792087,18054,17,Radiacion solar,1/2/2024 17:18,132
792091,18001,1,Temperatura,1/2/2024 17:33,27.6
792092,18036,13,Humedad,1/2/2024 17:33,74.1
792103,18054,17,Radiacion solar,1/2/2024 17:33,96
792107,18054,17,Radiacion solar,1/2/2024 17:49,59
792110,18001,1,Temperatura,1/2/2024 17:49,27.3
792113,18036,13,Humedad,1/2/2024 17:49,75.1
792123,18001,1,Temperatura,1/2/2024 18:03,26.8
792124,18036,13,Humedad,1/2/2024 18:03,76.6
792135,18054,17,Radiacion solar,1/2/2024 18:03,39
792140,18036,13,Humedad,1/2/2024 18:19,77.2
792139,18001,1,Temperatura,1/2/2024 18:19,26.5
792151,18054,17,Radiacion solar,1/2/2024 18:19,24
792156,18036,13,Humedad,1/2/2024 18:33,78
792155,18001,1,Temperatura,1/2/2024 18:33,26.3
792167,18054,17,Radiacion solar,1/2/2024 18:34,8
792172,18036,13,Humedad,1/2/2024 18:48,78.8
792171,18001,1,Temperatura,1/2/2024 18:48,26
792183,18054,17,Radiacion solar,1/2/2024 18:48,2
792187,18001,1,Temperatura,1/2/2024 19:03,25.8
792188,18036,13,Humedad,1/2/2024 19:03,79.4
792199,18054,17,Radiacion solar,1/2/2024 19:03,0
792203,18001,1,Temperatura,1/2/2024 19:18,25.6
792204,18036,13,Humedad,1/2/2024 19:18,80.1
792215,18054,17,Radiacion solar,1/2/2024 19:18,0
792219,18001,1,Temperatura,1/2/2024 19:33,25.5
792220,18036,13,Humedad,1/2/2024 19:33,80.6
792231,18054,17,Radiacion solar,1/2/2024 19:33,0
792235,18001,1,Temperatura,1/2/2024 19:48,25.5
792236,18036,13,Humedad,1/2/2024 19:48,80.9
792247,18054,17,Radiacion solar,1/2/2024 19:48,0
792251,18001,1,Temperatura,1/2/2024 20:03,25.4
792252,18036,13,Humedad,1/2/2024 20:03,81.3
792263,18054,17,Radiacion solar,1/2/2024 20:03,0
792268,18036,13,Humedad,1/2/2024 20:18,81.5
792267,18001,1,Temperatura,1/2/2024 20:18,25.4
792273,18054,17,Radiacion solar,1/2/2024 20:18,0
792284,18036,13,Humedad,1/2/2024 20:33,81.6
792283,18001,1,Temperatura,1/2/2024 20:33,25.4
792295,18054,17,Radiacion solar,1/2/2024 20:33,0
792300,18036,13,Humedad,1/2/2024 20:48,82.1
792299,18001,1,Temperatura,1/2/2024 20:48,25.4
792311,18054,17,Radiacion solar,1/2/2024 20:48,0
792315,18001,1,Temperatura,1/2/2024 21:03,25.3
792316,18036,13,Humedad,1/2/2024 21:03,82.6
792327,18054,17,Radiacion solar,1/2/2024 21:03,0
792331,18001,1,Temperatura,1/2/2024 21:18,25
792332,18036,13,Humedad,1/2/2024 21:18,83.8
792343,18054,17,Radiacion solar,1/2/2024 21:18,0
792347,18001,1,Temperatura,1/2/2024 21:33,25.4
792348,18036,13,Humedad,1/2/2024 21:33,82.9
792359,18054,17,Radiacion solar,1/2/2024 21:33,0
792363,18001,1,Temperatura,1/2/2024 21:48,25.3
792364,18036,13,Humedad,1/2/2024 21:48,83.1
792375,18054,17,Radiacion solar,1/2/2024 21:48,0
792379,18001,1,Temperatura,1/2/2024 22:03,25.3
792380,18036,13,Humedad,1/2/2024 22:03,83
792391,18054,17,Radiacion solar,1/2/2024 22:03,0
792395,18001,1,Temperatura,1/2/2024 22:19,25
792396,18036,13,Humedad,1/2/2024 22:19,84.4
792407,18054,17,Radiacion solar,1/2/2024 22:19,0
792411,18001,1,Temperatura,1/2/2024 22:33,25.3
792412,18036,13,Humedad,1/2/2024 22:33,83.6
792423,18054,17,Radiacion solar,1/2/2024 22:33,0
792428,18036,13,Humedad,1/2/2024 22:48,83.6
792427,18001,1,Temperatura,1/2/2024 22:48,25.2
792439,18054,17,Radiacion solar,1/2/2024 22:48,0
792444,18036,13,Humedad,1/2/2024 23:03,83.7
792443,18001,1,Temperatura,1/2/2024 23:03,25.2
792455,18054,17,Radiacion solar,1/2/2024 23:03,0
792460,18036,13,Humedad,1/2/2024 23:18,83.9
792459,18001,1,Temperatura,1/2/2024 23:18,25
792471,18054,17,Radiacion solar,1/2/2024 23:18,0
792476,18036,13,Humedad,1/2/2024 23:33,84.8
792475,18001,1,Temperatura,1/2/2024 23:33,24.9
792487,18054,17,Radiacion solar,1/2/2024 23:33,0
792492,18036,13,Humedad,1/2/2024 23:48,83.8
792491,18001,1,Temperatura,1/2/2024 23:48,24.9
792503,18054,17,Radiacion solar,1/2/2024 23:48,0
792507,18001,1,Temperatura,1/3/2024 0:03,24.9
792508,18036,13,Humedad,1/3/2024 0:03,83.7
792519,18054,17,Radiacion solar,1/3/2024 0:03,0
792523,18001,1,Temperatura,1/3/2024 0:18,24.8
792524,18036,13,Humedad,1/3/2024 0:18,83.1
792535,18054,17,Radiacion solar,1/3/2024 0:18,0
792545,18054,17,Radiacion solar,1/3/2024 0:33,0
792549,18001,1,Temperatura,1/3/2024 0:48,24.7
792550,18036,13,Humedad,1/3/2024 0:48,82.9
792561,18054,17,Radiacion solar,1/3/2024 0:48,0
792565,18001,1,Temperatura,1/3/2024 1:03,24.7
792566,18036,13,Humedad,1/3/2024 1:03,82.2
792577,18054,17,Radiacion solar,1/3/2024 1:03,0
792581,18001,1,Temperatura,1/3/2024 1:18,24.6
792582,18036,13,Humedad,1/3/2024 1:18,82.6
792593,18054,17,Radiacion solar,1/3/2024 1:18,0
792597,18001,1,Temperatura,1/3/2024 1:33,24.5
792598,18036,13,Humedad,1/3/2024 1:33,82.9
792609,18054,17,Radiacion solar,1/3/2024 1:33,0
792613,18001,1,Temperatura,1/3/2024 1:48,24.6
792614,18036,13,Humedad,1/3/2024 1:48,82.9
792625,18054,17,Radiacion solar,1/3/2024 1:48,0
792630,18036,13,Humedad,1/3/2024 2:03,83.2
792629,18001,1,Temperatura,1/3/2024 2:03,24.5
792641,18054,17,Radiacion solar,1/3/2024 2:03,0
792646,18036,13,Humedad,1/3/2024 2:19,83.4
792645,18001,1,Temperatura,1/3/2024 2:19,24.5
792657,18054,17,Radiacion solar,1/3/2024 2:19,0
792662,18036,13,Humedad,1/3/2024 2:33,83.3
792661,18001,1,Temperatura,1/3/2024 2:33,24.5
792673,18054,17,Radiacion solar,1/3/2024 2:33,0
792678,18036,13,Humedad,1/3/2024 2:48,83.2
792677,18001,1,Temperatura,1/3/2024 2:48,24.5
792689,18054,17,Radiacion solar,1/3/2024 2:48,0
792694,18036,13,Humedad,1/3/2024 3:03,83.4
792693,18001,1,Temperatura,1/3/2024 3:03,24.4
792705,18054,17,Radiacion solar,1/3/2024 3:03,0
792709,18001,1,Temperatura,1/3/2024 3:18,24.3
792710,18036,13,Humedad,1/3/2024 3:18,83.6
792721,18054,17,Radiacion solar,1/3/2024 3:18,0
792726,18036,13,Humedad,1/3/2024 3:33,83.9
792725,18001,1,Temperatura,1/3/2024 3:33,24.3
792737,18054,17,Radiacion solar,1/3/2024 3:33,0
792741,18001,1,Temperatura,1/3/2024 3:48,24.3
792742,18036,13,Humedad,1/3/2024 3:48,84.3
792753,18054,17,Radiacion solar,1/3/2024 3:48,0
792757,18001,1,Temperatura,1/3/2024 4:03,24.3
792758,18036,13,Humedad,1/3/2024 4:03,84.5
792769,18054,17,Radiacion solar,1/3/2024 4:03,0
792773,18001,1,Temperatura,1/3/2024 4:18,24.3
792774,18036,13,Humedad,1/3/2024 4:18,84.2
792785,18054,17,Radiacion solar,1/3/2024 4:18,0
792789,18001,1,Temperatura,1/3/2024 4:33,24.3
792790,18036,13,Humedad,1/3/2024 4:33,84.6
792801,18054,17,Radiacion solar,1/3/2024 4:33,0
792806,18036,13,Humedad,1/3/2024 4:48,84.9
792805,18001,1,Temperatura,1/3/2024 4:48,24.3
792817,18054,17,Radiacion solar,1/3/2024 4:48,0
792822,18036,13,Humedad,1/3/2024 5:03,84.6
792821,18001,1,Temperatura,1/3/2024 5:03,24.3
792833,18054,17,Radiacion solar,1/3/2024 5:03,0
792837,18001,1,Temperatura,1/3/2024 5:18,24.3
792838,18036,13,Humedad,1/3/2024 5:18,84.8
792849,18054,17,Radiacion solar,1/3/2024 5:18,0
792853,18001,1,Temperatura,1/3/2024 5:33,24.2
792854,18036,13,Humedad,1/3/2024 5:33,85
792865,18054,17,Radiacion solar,1/3/2024 5:33,0
792870,18036,13,Humedad,1/3/2024 5:48,86.4
792869,18001,1,Temperatura,1/3/2024 5:48,23.8
792881,18054,17,Radiacion solar,1/3/2024 5:48,0
792885,18001,1,Temperatura,1/3/2024 6:03,23.5
792886,18036,13,Humedad,1/3/2024 6:03,87
792897,18054,17,Radiacion solar,1/3/2024 6:03,0
792901,18001,1,Temperatura,1/3/2024 6:18,23.6
792902,18036,13,Humedad,1/3/2024 6:18,86.9
792913,18054,17,Radiacion solar,1/3/2024 6:19,0
792918,18036,13,Humedad,1/3/2024 6:33,87.5
792917,18001,1,Temperatura,1/3/2024 6:33,23.6
792929,18054,17,Radiacion solar,1/3/2024 6:33,2
792933,18001,1,Temperatura,1/3/2024 6:48,23.5
792934,18036,13,Humedad,1/3/2024 6:48,87.8
792945,18054,17,Radiacion solar,1/3/2024 6:48,10
792949,18001,1,Temperatura,1/3/2024 7:03,23.7
792950,18036,13,Humedad,1/3/2024 7:03,88
792961,18054,17,Radiacion solar,1/3/2024 7:03,31
792965,18001,1,Temperatura,1/3/2024 7:18,23.8
792966,18036,13,Humedad,1/3/2024 7:18,88.2
792977,18054,17,Radiacion solar,1/3/2024 7:18,54
792981,18001,1,Temperatura,1/3/2024 7:33,24.2
792982,18036,13,Humedad,1/3/2024 7:33,87.5
792993,18054,17,Radiacion solar,1/3/2024 7:33,93
792997,18001,1,Temperatura,1/3/2024 7:48,24.8
792998,18036,13,Humedad,1/3/2024 7:48,86.2
793009,18054,17,Radiacion solar,1/3/2024 7:48,207
793014,18036,13,Humedad,1/3/2024 8:03,84.8
793013,18001,1,Temperatura,1/3/2024 8:03,25.2
793025,18054,17,Radiacion solar,1/3/2024 8:03,213
793030,18036,13,Humedad,1/3/2024 8:18,83.2
793029,18001,1,Temperatura,1/3/2024 8:18,25.4
793041,18054,17,Radiacion solar,1/3/2024 8:18,151
793046,18036,13,Humedad,1/3/2024 8:33,81.5
793045,18001,1,Temperatura,1/3/2024 8:33,25.7
793057,18054,17,Radiacion solar,1/3/2024 8:33,174
793061,18001,1,Temperatura,1/3/2024 8:48,26
793062,18036,13,Humedad,1/3/2024 8:48,80
793073,18054,17,Radiacion solar,1/3/2024 8:48,331
793077,18001,1,Temperatura,1/3/2024 9:03,26.1
793078,18036,13,Humedad,1/3/2024 9:03,79
793089,18054,17,Radiacion solar,1/3/2024 9:03,319
793093,18001,1,Temperatura,1/3/2024 9:18,26.5
793094,18036,13,Humedad,1/3/2024 9:18,77.1
793105,18054,17,Radiacion solar,1/3/2024 9:18,415
793109,18001,1,Temperatura,1/3/2024 9:33,26.8
793110,18036,13,Humedad,1/3/2024 9:33,76.7
793121,18054,17,Radiacion solar,1/3/2024 9:33,438
793126,18036,13,Humedad,1/3/2024 9:48,75.8
793125,18001,1,Temperatura,1/3/2024 9:48,27
793137,18054,17,Radiacion solar,1/3/2024 9:48,361
793142,18036,13,Humedad,1/3/2024 10:03,74
793141,18001,1,Temperatura,1/3/2024 10:03,27.1
793153,18054,17,Radiacion solar,1/3/2024 10:03,338
793157,18001,1,Temperatura,1/3/2024 10:18,27.4
793158,18036,13,Humedad,1/3/2024 10:18,73
793169,18054,17,Radiacion solar,1/3/2024 10:19,331
793173,18001,1,Temperatura,1/3/2024 10:33,27.4
793174,18036,13,Humedad,1/3/2024 10:33,73.4
793185,18054,17,Radiacion solar,1/3/2024 10:33,319
793190,18036,13,Humedad,1/3/2024 10:48,72.1
793189,18001,1,Temperatura,1/3/2024 10:48,27.8
793201,18054,17,Radiacion solar,1/3/2024 10:48,404
793205,18001,1,Temperatura,1/3/2024 11:03,27.9
793206,18036,13,Humedad,1/3/2024 11:03,71.3
793217,18054,17,Radiacion solar,1/3/2024 11:03,455
793223,18001,1,Temperatura,1/3/2024 11:49,28.1
793224,18054,17,Radiacion solar,1/3/2024 11:49,505
793227,18036,13,Humedad,1/3/2024 11:49,71.2
793228,18001,1,Temperatura,1/3/2024 11:49,28.4
793237,18036,13,Humedad,1/3/2024 11:49,70.2
793229,18054,17,Radiacion solar,1/3/2024 11:49,598
793230,18054,17,Radiacion solar,1/3/2024 11:49,497
793245,18036,13,Humedad,1/3/2024 11:49,69
793235,18001,1,Temperatura,1/3/2024 11:49,28.9
793270,18036,13,Humedad,1/3/2024 12:03,70.4
793269,18001,1,Temperatura,1/3/2024 12:03,28.6
793281,18054,17,Radiacion solar,1/3/2024 12:03,538
793285,18001,1,Temperatura,1/3/2024 12:18,29.2
793286,18036,13,Humedad,1/3/2024 12:18,67.3
793297,18054,17,Radiacion solar,1/3/2024 12:18,481
793301,18001,1,Temperatura,1/3/2024 12:33,29.2
793302,18036,13,Humedad,1/3/2024 12:33,66.7
793313,18054,17,Radiacion solar,1/3/2024 12:33,337
793318,18036,13,Humedad,1/3/2024 12:48,66.1
793317,18001,1,Temperatura,1/3/2024 12:48,29.3
793329,18054,17,Radiacion solar,1/3/2024 12:48,332
793333,18001,1,Temperatura,1/3/2024 13:03,29.4
793334,18036,13,Humedad,1/3/2024 13:03,67.6
793345,18054,17,Radiacion solar,1/3/2024 13:03,569
793350,18036,13,Humedad,1/3/2024 13:18,66.1
793349,18001,1,Temperatura,1/3/2024 13:18,29.3
793361,18054,17,Radiacion solar,1/3/2024 13:18,576
793365,18001,1,Temperatura,1/3/2024 13:33,29.7
793366,18036,13,Humedad,1/3/2024 13:33,66
793377,18054,17,Radiacion solar,1/3/2024 13:33,519
793381,18001,1,Temperatura,1/3/2024 13:48,29.3
793382,18036,13,Humedad,1/3/2024 13:48,65.8
793393,18054,17,Radiacion solar,1/3/2024 13:48,477
793397,18001,1,Temperatura,1/3/2024 14:03,28.6
793398,18036,13,Humedad,1/3/2024 14:03,69.3
793409,18054,17,Radiacion solar,1/3/2024 14:03,465
793414,18036,13,Humedad,1/3/2024 14:18,68.6
793413,18001,1,Temperatura,1/3/2024 14:18,28.5
793425,18054,17,Radiacion solar,1/3/2024 14:19,480
793430,18036,13,Humedad,1/3/2024 14:33,68.6
793429,18001,1,Temperatura,1/3/2024 14:33,28.4
793441,18054,17,Radiacion solar,1/3/2024 14:33,559
793446,18036,13,Humedad,1/3/2024 14:48,69
793445,18001,1,Temperatura,1/3/2024 14:48,28.8
793457,18054,17,Radiacion solar,1/3/2024 14:48,664
793461,18001,1,Temperatura,1/3/2024 15:03,29.1
793462,18036,13,Humedad,1/3/2024 15:03,66.9
793473,18054,17,Radiacion solar,1/3/2024 15:03,703
793477,18001,1,Temperatura,1/3/2024 15:18,29.3
793478,18036,13,Humedad,1/3/2024 15:18,67.1
793489,18054,17,Radiacion solar,1/3/2024 15:18,623
793493,18001,1,Temperatura,1/3/2024 15:33,29.1
793494,18036,13,Humedad,1/3/2024 15:33,68.7
793505,18054,17,Radiacion solar,1/3/2024 15:33,592
793509,18001,1,Temperatura,1/3/2024 15:48,28.6
793510,18036,13,Humedad,1/3/2024 15:48,70.2
793521,18054,17,Radiacion solar,1/3/2024 15:48,465
793525,18001,1,Temperatura,1/3/2024 16:03,28.3
793526,18036,13,Humedad,1/3/2024 16:03,71.5
793537,18054,17,Radiacion solar,1/3/2024 16:03,340
793542,18036,13,Humedad,1/3/2024 16:18,72.1
793541,18001,1,Temperatura,1/3/2024 16:18,28
793553,18054,17,Radiacion solar,1/3/2024 16:18,213
793557,18001,1,Temperatura,1/3/2024 16:33,27.5
793558,18036,13,Humedad,1/3/2024 16:33,73.7
793569,18054,17,Radiacion solar,1/3/2024 16:33,154
793574,18036,13,Humedad,1/3/2024 16:48,74.1
793573,18001,1,Temperatura,1/3/2024 16:48,27.4
793585,18054,17,Radiacion solar,1/3/2024 16:48,198
793590,18036,13,Humedad,1/3/2024 17:03,73.7
793589,18001,1,Temperatura,1/3/2024 17:03,27.7
793601,18054,17,Radiacion solar,1/3/2024 17:03,249
793605,18001,1,Temperatura,1/3/2024 17:18,27.8
793606,18036,13,Humedad,1/3/2024 17:18,73
793617,18054,17,Radiacion solar,1/3/2024 17:18,284
793621,18001,1,Temperatura,1/3/2024 17:33,28
793622,18036,13,Humedad,1/3/2024 17:33,72.2
793633,18054,17,Radiacion solar,1/3/2024 17:33,204
793638,18036,13,Humedad,1/3/2024 17:48,72.1
793637,18001,1,Temperatura,1/3/2024 17:48,27.7
793649,18054,17,Radiacion solar,1/3/2024 17:48,95
793653,18001,1,Temperatura,1/3/2024 18:03,27.6
793654,18036,13,Humedad,1/3/2024 18:03,72.2
793665,18054,17,Radiacion solar,1/3/2024 18:03,54
793669,18001,1,Temperatura,1/3/2024 18:19,27.3
793670,18036,13,Humedad,1/3/2024 18:19,72.9
793681,18054,17,Radiacion solar,1/3/2024 18:19,41
793685,18001,1,Temperatura,1/3/2024 18:33,27
793686,18036,13,Humedad,1/3/2024 18:33,73.7
793697,18054,17,Radiacion solar,1/3/2024 18:33,14
793701,18001,1,Temperatura,1/3/2024 18:48,26.8
793702,18036,13,Humedad,1/3/2024 18:48,74.5
793713,18054,17,Radiacion solar,1/3/2024 18:48,2
793717,18001,1,Temperatura,1/3/2024 19:03,26.5
793718,18036,13,Humedad,1/3/2024 19:03,76
793729,18054,17,Radiacion solar,1/3/2024 19:03,0
793733,18001,1,Temperatura,1/3/2024 19:18,26.1
793734,18036,13,Humedad,1/3/2024 19:18,78.2
793745,18054,17,Radiacion solar,1/3/2024 19:18,0
793750,18036,13,Humedad,1/3/2024 19:33,79.9
793749,18001,1,Temperatura,1/3/2024 19:33,25.7
793762,18036,13,Humedad,1/3/2024 19:48,80.4
793761,18001,1,Temperatura,1/3/2024 19:48,25.5
793773,18054,17,Radiacion solar,1/3/2024 19:48,0
793778,18036,13,Humedad,1/3/2024 20:03,81.1
793777,18001,1,Temperatura,1/3/2024 20:03,25.4
793789,18054,17,Radiacion solar,1/3/2024 20:03,0
793793,18001,1,Temperatura,1/3/2024 20:18,25.3
793794,18036,13,Humedad,1/3/2024 20:18,81.4
793799,18054,17,Radiacion solar,1/3/2024 20:18,0
793803,18001,1,Temperatura,1/3/2024 20:33,25.3
793804,18036,13,Humedad,1/3/2024 20:33,81.5
793815,18054,17,Radiacion solar,1/3/2024 20:33,0
793819,18001,1,Temperatura,1/3/2024 20:48,25.2
793820,18036,13,Humedad,1/3/2024 20:48,82.2
793831,18054,17,Radiacion solar,1/3/2024 20:48,0
793835,18001,1,Temperatura,1/3/2024 21:03,25.2
793836,18036,13,Humedad,1/3/2024 21:03,81.9
793847,18054,17,Radiacion solar,1/3/2024 21:03,0
793851,18001,1,Temperatura,1/3/2024 21:18,25.2
793852,18036,13,Humedad,1/3/2024 21:18,82
793863,18054,17,Radiacion solar,1/3/2024 21:18,0
793867,18001,1,Temperatura,1/3/2024 21:33,25.1
793868,18036,13,Humedad,1/3/2024 21:33,82.5
793879,18054,17,Radiacion solar,1/3/2024 21:33,0
793884,18036,13,Humedad,1/3/2024 21:48,82.5
793883,18001,1,Temperatura,1/3/2024 21:48,25.1
793895,18054,17,Radiacion solar,1/3/2024 21:48,0
793900,18036,13,Humedad,1/3/2024 22:03,82.8
793899,18001,1,Temperatura,1/3/2024 22:03,25.1
793911,18054,17,Radiacion solar,1/3/2024 22:03,0
793916,18036,13,Humedad,1/3/2024 22:18,82.9
793915,18001,1,Temperatura,1/3/2024 22:18,25
793927,18054,17,Radiacion solar,1/3/2024 22:19,0
793931,18001,1,Temperatura,1/3/2024 22:33,24.9
793932,18036,13,Humedad,1/3/2024 22:33,82.8
793943,18054,17,Radiacion solar,1/3/2024 22:33,0
793947,18001,1,Temperatura,1/3/2024 22:48,24.9
793948,18036,13,Humedad,1/3/2024 22:48,82.6
793953,18054,17,Radiacion solar,1/3/2024 22:48,0
793957,18001,1,Temperatura,1/3/2024 23:03,24.9
793958,18036,13,Humedad,1/3/2024 23:03,83.5
793969,18054,17,Radiacion solar,1/3/2024 23:03,0
793973,18001,1,Temperatura,1/3/2024 23:18,24.8
793974,18036,13,Humedad,1/3/2024 23:18,84.5
793985,18054,17,Radiacion solar,1/3/2024 23:18,0
793989,18001,1,Temperatura,1/3/2024 23:33,24.7
793990,18036,13,Humedad,1/3/2024 23:33,85.4
794001,18054,17,Radiacion solar,1/3/2024 23:33,0
794005,18001,1,Temperatura,1/3/2024 23:48,24.6
794006,18036,13,Humedad,1/3/2024 23:48,85.9
794017,18054,17,Radiacion solar,1/3/2024 23:48,0
794021,18001,1,Temperatura,1/4/2024 0:03,24.6
794022,18036,13,Humedad,1/4/2024 0:03,86.9
794033,18054,17,Radiacion solar,1/4/2024 0:03,0
794037,18001,1,Temperatura,1/4/2024 0:18,24.4
794038,18036,13,Humedad,1/4/2024 0:18,87.5
794049,18054,17,Radiacion solar,1/4/2024 0:18,0
794053,18001,1,Temperatura,1/4/2024 0:33,24.2
794054,18036,13,Humedad,1/4/2024 0:33,88.6
794065,18054,17,Radiacion solar,1/4/2024 0:33,0
794069,18001,1,Temperatura,1/4/2024 0:48,24.2
794070,18036,13,Humedad,1/4/2024 0:48,88.5
794081,18054,17,Radiacion solar,1/4/2024 0:48,0
794086,18036,13,Humedad,1/4/2024 1:03,89.1
794085,18001,1,Temperatura,1/4/2024 1:03,24.2
794097,18054,17,Radiacion solar,1/4/2024 1:03,0
794102,18036,13,Humedad,1/4/2024 1:18,89.5
794101,18001,1,Temperatura,1/4/2024 1:18,24.1
794113,18054,17,Radiacion solar,1/4/2024 1:18,0
794117,18001,1,Temperatura,1/4/2024 1:33,24.3
794118,18036,13,Humedad,1/4/2024 1:33,89.9
794129,18054,17,Radiacion solar,1/4/2024 1:33,0
794134,18036,13,Humedad,1/4/2024 1:48,91
794133,18001,1,Temperatura,1/4/2024 1:48,24.1
794139,18054,17,Radiacion solar,1/4/2024 1:48,0
794143,18001,1,Temperatura,1/4/2024 2:03,24
794144,18036,13,Humedad,1/4/2024 2:03,91.1
794155,18054,17,Radiacion solar,1/4/2024 2:03,0
794160,18036,13,Humedad,1/4/2024 2:18,91.1
794159,18001,1,Temperatura,1/4/2024 2:18,24.1
794171,18054,17,Radiacion solar,1/4/2024 2:19,0
794175,18001,1,Temperatura,1/4/2024 2:33,24
794176,18036,13,Humedad,1/4/2024 2:33,91.7
794187,18054,17,Radiacion solar,1/4/2024 2:33,0
794191,18001,1,Temperatura,1/4/2024 2:48,23.8
794192,18036,13,Humedad,1/4/2024 2:48,92.6
794203,18054,17,Radiacion solar,1/4/2024 2:48,0
794207,18001,1,Temperatura,1/4/2024 3:03,23.7
794208,18036,13,Humedad,1/4/2024 3:03,92.6
794219,18054,17,Radiacion solar,1/4/2024 3:03,0
794223,18001,1,Temperatura,1/4/2024 3:18,23.6
794224,18036,13,Humedad,1/4/2024 3:18,92.5
794235,18054,17,Radiacion solar,1/4/2024 3:18,0
794239,18001,1,Temperatura,1/4/2024 3:33,23.7
794240,18036,13,Humedad,1/4/2024 3:33,92.4
794251,18054,17,Radiacion solar,1/4/2024 3:33,0
794255,18001,1,Temperatura,1/4/2024 3:48,23.6
794256,18036,13,Humedad,1/4/2024 3:48,93.2
794267,18054,17,Radiacion solar,1/4/2024 3:48,0
794271,18001,1,Temperatura,1/4/2024 4:03,23.5
794272,18036,13,Humedad,1/4/2024 4:03,93.4
794283,18054,17,Radiacion solar,1/4/2024 4:03,0
794288,18036,13,Humedad,1/4/2024 4:18,93.5
794287,18001,1,Temperatura,1/4/2024 4:18,23.3
794299,18054,17,Radiacion solar,1/4/2024 4:18,0
794304,18036,13,Humedad,1/4/2024 4:33,93.3
794303,18001,1,Temperatura,1/4/2024 4:33,23.5
794315,18054,17,Radiacion solar,1/4/2024 4:33,0
794319,18001,1,Temperatura,1/4/2024 4:48,23.5
794320,18036,13,Humedad,1/4/2024 4:48,93.5
794331,18054,17,Radiacion solar,1/4/2024 4:48,0
794336,18036,13,Humedad,1/4/2024 5:03,93.8
794335,18001,1,Temperatura,1/4/2024 5:03,23.5
794347,18054,17,Radiacion solar,1/4/2024 5:03,0
794351,18001,1,Temperatura,1/4/2024 5:18,23.5
794352,18036,13,Humedad,1/4/2024 5:18,93.9
794363,18054,17,Radiacion solar,1/4/2024 5:18,0
794368,18036,13,Humedad,1/4/2024 5:33,94.1
794367,18001,1,Temperatura,1/4/2024 5:33,23.4
794379,18054,17,Radiacion solar,1/4/2024 5:33,0
794384,18036,13,Humedad,1/4/2024 5:48,94.2
794383,18001,1,Temperatura,1/4/2024 5:48,23.4
794395,18054,17,Radiacion solar,1/4/2024 5:48,0
794400,18036,13,Humedad,1/4/2024 6:03,94.2
794399,18001,1,Temperatura,1/4/2024 6:03,23.4
794411,18054,17,Radiacion solar,1/4/2024 6:03,0
794415,18001,1,Temperatura,1/4/2024 6:18,23.4
794416,18036,13,Humedad,1/4/2024 6:18,94.5
794427,18054,17,Radiacion solar,1/4/2024 6:19,0
794431,18001,1,Temperatura,1/4/2024 6:33,23.3
794432,18036,13,Humedad,1/4/2024 6:33,94.8
794443,18054,17,Radiacion solar,1/4/2024 6:33,6
794447,18001,1,Temperatura,1/4/2024 6:48,23.2
794448,18036,13,Humedad,1/4/2024 6:48,95.7
794459,18054,17,Radiacion solar,1/4/2024 6:48,39
794463,18001,1,Temperatura,1/4/2024 7:03,23.3
794464,18036,13,Humedad,1/4/2024 7:03,96.7
794475,18054,17,Radiacion solar,1/4/2024 7:03,65
794479,18001,1,Temperatura,1/4/2024 7:18,23.3
794480,18036,13,Humedad,1/4/2024 7:18,97.7
794491,18054,17,Radiacion solar,1/4/2024 7:18,78
794496,18036,13,Humedad,1/4/2024 7:33,97.9
794495,18001,1,Temperatura,1/4/2024 7:33,23.4
794507,18054,17,Radiacion solar,1/4/2024 7:33,118
794512,18036,13,Humedad,1/4/2024 7:48,99.4
794511,18001,1,Temperatura,1/4/2024 7:48,23.3
794523,18054,17,Radiacion solar,1/4/2024 7:48,199
794528,18036,13,Humedad,1/4/2024 8:03,97.8
794527,18001,1,Temperatura,1/4/2024 8:03,23.6
794539,18054,17,Radiacion solar,1/4/2024 8:03,198
794544,18036,13,Humedad,1/4/2024 8:18,93.1
794543,18001,1,Temperatura,1/4/2024 8:18,24.3
794555,18054,17,Radiacion solar,1/4/2024 8:18,216
794559,18001,1,Temperatura,1/4/2024 8:33,25.2
794560,18036,13,Humedad,1/4/2024 8:33,89.9
794571,18001,1,Temperatura,1/4/2024 8:48,25.8
794572,18036,13,Humedad,1/4/2024 8:48,85.8
794583,18054,17,Radiacion solar,1/4/2024 8:48,219
794587,18001,1,Temperatura,1/4/2024 9:03,26
794588,18036,13,Humedad,1/4/2024 9:03,84.6
794599,18054,17,Radiacion solar,1/4/2024 9:03,206
794603,18001,1,Temperatura,1/4/2024 9:18,26.1
794604,18036,13,Humedad,1/4/2024 9:18,83.6
794614,18054,17,Radiacion solar,1/4/2024 9:18,307
794619,18001,1,Temperatura,1/4/2024 9:33,26.3
794620,18036,13,Humedad,1/4/2024 9:33,81.7
